Images/collar_design_labels/1078bc9a4fa91aef69ddeb74e8404eba.jpg,collar_design_labels,0.02152096852660179;0.0939074456691742;0.8843604922294617;0.00020619471615646034;4.911578798783012e-06
Images/collar_design_labels/272c5d069581efc94faf550cf3a43879.jpg,collar_design_labels,0.23827625811100006;0.07994566857814789;0.6681074500083923;0.013666198588907719;4.462320703169098e-06
Images/collar_design_labels/2e67922d82216cc7564ebfe506f4778c.jpg,collar_design_labels,0.8409239649772644;0.004090752452611923;0.0004108880821149796;0.15453176200389862;4.260383502696641e-05
Images/collar_design_labels/d9726ceee17c7ee81111e6f08cb89164.jpg,collar_design_labels,0.35077816247940063;0.21221397817134857;0.4294522702693939;0.007508320268243551;4.726200859295204e-05
Images/collar_design_labels/1b7de7f9def99a5aa69935411b4bd760.jpg,collar_design_labels,0.08742182701826096;0.7231599688529968;0.18553276360034943;0.002771422965452075;0.0011140065034851432
Images/collar_design_labels/130f18bb993913f35b1ea342f8f67437.jpg,collar_design_labels,0.9759190678596497;0.011672415770590305;0.0016844647470861673;0.005993690341711044;0.004730383865535259
Images/collar_design_labels/4799d6be435e9e788585436ba81e77ed.jpg,collar_design_labels,0.017543895170092583;0.0013760888250544667;2.5047366847275043e-08;1.19700348477636e-06;0.9810788035392761
Images/collar_design_labels/d5684f09405fccf016038e33bf2c4910.jpg,collar_design_labels,0.19109337031841278;0.754750669002533;0.0006336437072604895;0.00010411893163109198;0.053418222814798355
Images/collar_design_labels/93a0d192c24b793425ce01b8cfe6b98f.jpg,collar_design_labels,0.8565974831581116;0.0005539003759622574;1.3249101016299392e-07;0.1375475972890854;0.005300922319293022
Images/collar_design_labels/ac1b27ca8b04c2e0674e1d816049f03c.jpg,collar_design_labels,0.6941609978675842;0.14138998091220856;4.307936251279898e-05;0.003492987947538495;0.16091294586658478
Images/collar_design_labels/ed206086faeef5c9fb124c9274ce364f.jpg,collar_design_labels,0.003911807667464018;0.009807417169213295;0.9862752556800842;5.5159462135634385e-06;3.096038092564868e-09
Images/collar_design_labels/91e3afc47d4d2602658fa49944fd3031.jpg,collar_design_labels,0.9035972356796265;0.004428766667842865;1.3538719031203073e-05;0.08834125846624374;0.003619188442826271
Images/collar_design_labels/40c8fa43d8d3246531a792c9feab39ae.jpg,collar_design_labels,0.15160994231700897;0.0086923623457551;0.8396588563919067;3.8785437936894596e-05;4.447240442573275e-08
Images/collar_design_labels/b457db484af3c43600e409484de6f58a.jpg,collar_design_labels,0.6454262733459473;0.2694699466228485;0.003584162797778845;0.04846581816673279;0.03305382654070854
Images/collar_design_labels/9c0fee072a130bf6c74dbc54182b6313.jpg,collar_design_labels,0.0016616674838587642;0.002894227858632803;0.9954434037208557;7.158409403018595e-07;2.7802923852071615e-10
Images/collar_design_labels/b84c53489ee25f834464f9055df96a23.jpg,collar_design_labels,0.1436453014612198;0.011103258468210697;6.743595804437064e-06;0.00017779153131414205;0.8450669050216675
Images/collar_design_labels/a8e2618495a3cac3d9426e33f2aef50a.jpg,collar_design_labels,0.7817094922065735;0.02329208515584469;0.004748135805130005;0.18816569447517395;0.0020845774561166763
